srcport,srcipv4,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,foreigninterface,dstport,direction,class,category,action,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,dstipv4,dstisp,dstusagetype,localinterface,connectionid,dstcountry,dstcountrycode,dstcity,dstdomain,dstlatitude,dstlongitude,dstregion,msg,srccountry,srccountrycode,srccity,srcdomain,srclatitude,srclongitude,srcregion,count,aclname,reason,duration,bytes,srchost,accessgroup,dsthost,type,group,srcmac,interface
443,34.195.92.116,172.20.51.250,127.0.0.1,: %ASA-6-434004: SFR requested ASA to bypass further packet redirection and process TCP flow from outside:34.195.92.116/443 to inside:196.35.116.210/56813 locally, ,%ASA-6-434004,firewall,2017-05-09T03:00:59.356Z,514,172.20.51.250,cisco_asa-2584709249,188,<166>May 09 2017 05:00:59,267213378,0,0.0.0.0/514/udp,2b02-fed5a42,11010,inside,56813, ,cisco_asa, , ,cee4c230-0375-4e63-a482-1284c323b184#883,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#883"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":882,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",amazon technologies inc.,dch,11010,196.35.116.210,internet solutions,isp,outside, ,south africa,za,johannesburg,is.co.za,-26.2022705078125,28.043630599975586,gauteng,sfr requested asa to bypass further packet redirection and process tcp flow,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia, , , , , , , , , , , , 
443,34.195.92.116,172.20.39.250,127.0.0.1,: %ASA-6-434004: SFR requested ASA to bypass further packet redirection and process TCP flow from outside2:34.195.92.116/443 to inside:125.35.31.34/54024 locally, ,%ASA-6-434004,firewall,2017-05-09T03:01:00.992Z,514,172.20.39.250,cisco_asa-2584709249,187,<166>May 09 2017 03:01:00,121479394,0,0.0.0.0/514/udp,2afb-73da0e2,11003,inside,54024, ,cisco_asa, , ,cee4c230-0375-4e63-a482-1284c323b184#903,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#903"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":902,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",amazon technologies inc.,dch,11003,125.35.31.34,china unicom beijing province network,isp/mob,outside2, ,china,cn,beijing,chinaunicom.com,39.907501220703125,116.39723205566406,beijing,sfr requested asa to bypass further packet redirection and process tcp flow,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia, , , , , , , , , , , , 
0,172.21.25.40,172.20.37.250,127.0.0.1,: %ASA-6-302021: Teardown ICMP connection for faddr 172.21.25.40/0 gaddr 172.20.37.1/0 laddr 172.20.37.1/0,icmp,%ASA-6-302021,firewall,2017-05-09T03:01:00.648Z,514,172.20.37.250,cisco_asa-2914843190,132,<166>May 09 2017 01:01:00,6523155911,0,0.0.0.0/514/udp,2af9-184cf75c7,11001, ,0, ,cisco_asa,connection,teardown,cee4c230-0375-4e63-a482-1284c323b184#906,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#906"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":905,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11001,172.20.37.1,private ip address lan,rsv, , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
0,177.43.177.17,172.20.37.250,127.0.0.1,: %ASA-6-302020: Built outbound ICMP connection for faddr 177.43.177.17/0 gaddr 177.43.177.18/16836 laddr 177.43.177.18/16836,icmp,%ASA-6-302020,firewall,2017-05-09T03:01:00.926Z,514,172.20.37.250,cisco_asa-2902765419,151,<166>May 09 2017 01:01:00,6523155924,0,0.0.0.0/514/udp,2af9-184cf75d4,11001,177.43.177.18,16836,outbound,cisco_asa,connection,built,cee4c230-0375-4e63-a482-1284c323b184#907,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#907"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":906,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",fundacao GlobalComm the global com,com,11001, , , , , , , , , , , , , ,brazil,br,rio de janeiro,gvt.net.br,-22.902780532836914,-43.20750045776367,rio de janeiro, , , , , , , , , , , , 
0,209.223.212.244,172.20.37.250,127.0.0.1,: %ASA-6-302020: Built outbound ICMP connection for faddr 209.223.212.244/0 gaddr 177.43.177.18/21090 laddr 177.43.177.18/21090,icmp,%ASA-6-302020,firewall,2017-05-09T03:01:00.986Z,514,172.20.37.250,cisco_asa-2902765419,153,<166>May 09 2017 01:01:00,6523155940,0,0.0.0.0/514/udp,2af9-184cf75e4,11001,177.43.177.18,21090,outbound,cisco_asa,connection,built,cee4c230-0375-4e63-a482-1284c323b184#910,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#910"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":909,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",ivci,com,11001, , , , , , , , , , , , , ,united states,us,sterling,ivci.com,38.99770736694336,-77.43318176269531,virginia, , , , , , , , , , , , 
61355,172.20.36.22,172.20.37.250,127.0.0.1,: %ASA-6-434004: SFR requested ASA to bypass further packet redirection and process TCP flow from inside:172.20.36.22/61355 to outside2:34.195.92.116/443 locally, ,%ASA-6-434004,firewall,2017-05-09T03:01:00.987Z,514,172.20.37.250,cisco_asa-2584709249,187,<166>May 09 2017 01:01:00,6523155942,0,0.0.0.0/514/udp,2af9-184cf75e6,11001,outside2,443, ,cisco_asa, , ,cee4c230-0375-4e63-a482-1284c323b184#911,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#911"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":910,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11001,34.195.92.116,amazon technologies inc.,dch,inside, ,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia,sfr requested asa to bypass further packet redirection and process tcp flow, , , , , , , , , , , , , , , , , , , 
0,8.8.8.8,172.20.37.250,127.0.0.1,: %ASA-6-302020: Built outbound ICMP connection for faddr 8.8.8.8/0 gaddr 177.43.177.18/13606 laddr 177.43.177.18/13606,icmp,%ASA-6-302020,firewall,2017-05-09T03:01:01.056Z,514,172.20.37.250,cisco_asa-2902765419,145,<166>May 09 2017 01:01:01,6523155962,0,0.0.0.0/514/udp,2af9-184cf75fa,11001,177.43.177.18,13606,outbound,cisco_asa,connection,built,cee4c230-0375-4e63-a482-1284c323b184#913,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#913"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":912,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",google inc.,ses,11001, , , , , , , , , , , , , ,united states,us,mountain view,google.com,37.40599060058594,-122.0785140991211,california, , , , , , , , , , , , 
0,8.8.8.8,172.20.37.250,127.0.0.1,: %ASA-6-302021: Teardown ICMP connection for faddr 8.8.8.8/0 gaddr 177.43.177.18/13604 laddr 177.43.177.18/13604,icmp,%ASA-6-302021,firewall,2017-05-09T03:01:01.073Z,514,172.20.37.250,cisco_asa-2914843190,139,<166>May 09 2017 01:01:01,6523155966,0,0.0.0.0/514/udp,2af9-184cf75fe,11001, ,13604, ,cisco_asa,connection,teardown,cee4c230-0375-4e63-a482-1284c323b184#914,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#914"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":913,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",google inc.,ses,11001,177.43.177.18,fundacao GlobalComm the global com,com, , ,brazil,br,rio de janeiro,gvt.net.br,-22.902780532836914,-43.20750045776367,rio de janeiro, ,united states,us,mountain view,google.com,37.40599060058594,-122.0785140991211,california, , , , , , , , , , , , 
61138,172.20.42.22,172.20.43.250,127.0.0.1,": %ASA-4-106023: Deny tcp src inside:172.20.42.22/61138 dst outside2:13.107.4.50/80 by access-group ""inside_access_out"" [0xb5bceb54, 0xae8d3055]",tcp,%ASA-4-106023,firewall,2017-05-09T03:01:01.059Z,514,172.20.43.250,cisco_asa-3267376055,170,<164>May 09 2017 03:01:00,316034244,0,0.0.0.0/514/udp,2afe-12d64cc4,11006,outside2,80, ,cisco_asa, ,deny,cee4c230-0375-4e63-a482-1284c323b184#925,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#925"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":924,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,13.107.4.50,microsoft corporation,ses,inside, ,united states,us,redmond,microsoft.com,47.682899475097656,-122.12090301513672,washington, , , , , , , , , , , , , , ,inside_access_out, , , , , 
43398,192.168.42.10,172.20.43.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 22158906 for WAN:192.168.21.10/7800 (192.168.21.10/7800) to inside:192.168.42.10/43398 (192.168.42.10/43398),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:01.079Z,514,172.20.43.250,cisco_asa-1992304797,181,<166>May 09 2017 03:01:01,316034256,0,0.0.0.0/514/udp,2afe-12d64cd0,11006,wan,7800,outbound,cisco_asa,connection,built,cee4c230-0375-4e63-a482-1284c323b184#928,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#928"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":927,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,192.168.21.10,private ip address lan,rsv,inside,22158906, , , , , , , , , , , , , , , , , , , , , , , , , , , 
61071,172.20.42.104,172.20.43.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 22158908 for outside2:209.53.113.223/80 (209.53.113.223/80) to inside:172.20.42.104/61071 (121.241.125.210/61071),tcp,%ASA-6-302013,vpn,2017-05-09T03:01:01.181Z,514,172.20.43.250,cisco_asa-1992304797,186,<166>May 09 2017 03:01:01,316034264,0,0.0.0.0/514/udp,2afe-12d64cd8,11006,outside2,80,outbound,cisco_asa,connection,built,cee4c230-0375-4e63-a482-1284c323b184#931,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#931"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":930,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11006,209.53.113.223,absolute software corp.,com,inside,22158908,canada,ca,vancouver,absolute.com,49.26339340209961,-123.13139343261719,british columbia, , , , , , , , , , , , , , , , , , , , 
 ,172.20.20.26,172.20.45.250,127.0.0.1,: %ASA-1-106021: Deny ICMP reverse path check from 172.20.20.26 to 203.135.176.229 on interface outside,icmp,%ASA-1-106021,firewall,2017-05-09T03:00:52.086Z,514,172.20.45.250,cisco_asa-960848156,129,<161>May 09 2017 03:00:52,6469229649,0,0.0.0.0/514/udp,2afd-181989c51,11005, , , ,cisco_asa, ,deny,cee4c230-0375-4e63-a482-1284c323b184#935,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#935"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":934,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,203.135.176.229,pt. mandiri citra makmur,com,outside, ,indonesia,id,jakarta,mcm-id.net,-6.214620113372803,106.84513092041016,jakarta raya,reverse path check, , , , , , , , , , , , , , , , , , , 
53800,172.20.40.50,172.20.41.250,127.0.0.1,: %ASA-6-434004: SFR requested ASA to bypass further packet redirection and process TCP flow from inside:172.20.40.50/53800 to outside2:34.195.92.116/443 locally, ,%ASA-6-434004,firewall,2017-05-09T03:00:52.449Z,514,172.20.41.250,cisco_asa-2584709249,187,<166>May 09 2017 03:00:52,211998782,0,0.0.0.0/514/udp,2afc-ca2d83e,11004,outside2,443, ,cisco_asa, , ,cee4c230-0375-4e63-a482-1284c323b184#942,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#942"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":941,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11004,34.195.92.116,amazon technologies inc.,dch,inside, ,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia,sfr requested asa to bypass further packet redirection and process tcp flow, , , , , , , , , , , , , , , , , , , 
55974,172.21.18.12,172.20.49.250,127.0.0.1,: %ASA-6-302015: Built inbound UDP connection 26004088 for WAN:172.21.18.12/55974 (172.21.18.12/55974) to inside:172.20.48.1/161 (172.20.48.1/161),udp,%ASA-6-302015,vpn,2017-05-09T03:00:52.155Z,514,172.20.49.250,cisco_asa-2797936971,172,<166>May 09 2017 03:00:52,4087043194,0,0.0.0.0/514/udp,2b01-f39b547a,11009,inside,161,inbound,cisco_asa,connection,built,cee4c230-0375-4e63-a482-1284c323b184#946,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#946"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":945,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11009,172.20.48.1,private ip address lan,rsv,wan, , , , , , , , , , , , , , , , , , , , , , , , , , , , 
54837,172.20.48.60,172.20.49.250,127.0.0.1,: %ASA-6-305012: Teardown dynamic UDP translation from inside:172.20.48.60/54837 to outside2:197.211.51.194/54837 duration 0:02:32,udp,%ASA-6-305012,firewall,2017-05-09T03:00:52.608Z,514,172.20.49.250,cisco_asa-854049557,156,<166>May 09 2017 03:00:52,4087043198,0,0.0.0.0/514/udp,2b01-f39b547e,11009,outside2,54837,dynamic,cisco_asa,translation,teardown,cee4c230-0375-4e63-a482-1284c323b184#948,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#948"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":947,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11009,197.211.51.194,globacom limited,isp/mob,inside, ,nigeria,ng,alapa,gloworld.com,8.616669654846191,4.38332986831665,kwara, , , , , , , , , , , ,152, , , , , , , , 
0,172.21.25.40,172.20.47.250,127.0.0.1,: %ASA-6-302020: Built inbound ICMP connection for faddr 172.21.25.40/0 gaddr 172.20.47.1/0 laddr 172.20.47.1/0,icmp,%ASA-6-302020,firewall,2017-05-09T03:00:52.609Z,514,172.20.47.250,cisco_asa-2902765419,137,<166>May 09 2017 03:00:52,4371966408,0,0.0.0.0/514/udp,2aff-10496e9c8,11007,172.20.47.1,0,inbound,cisco_asa,connection,built,cee4c230-0375-4e63-a482-1284c323b184#953,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#953"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":952,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11007, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
50676,172.20.44.133,172.20.45.250,127.0.0.1,: %ASA-6-305012: Teardown dynamic TCP translation from inside:172.20.44.133/50676 to outside2:117.102.103.99/38087 duration 0:01:00,tcp,%ASA-6-305012,firewall,2017-05-09T03:00:52.647Z,514,172.20.45.250,cisco_asa-854049557,157,<166>May 09 2017 03:00:52,6469229655,0,0.0.0.0/514/udp,2afd-181989c57,11005,outside2,38087,dynamic,cisco_asa,translation,teardown,cee4c230-0375-4e63-a482-1284c323b184#977,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#977"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":976,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,117.102.103.99,biznet isp,isp,inside, ,indonesia,id,jakarta,biz.net.id,-6.214620113372803,106.84513092041016,jakarta raya, , , , , , , , , , , ,60, , , , , , , , 
50683,172.20.44.133,172.20.45.250,127.0.0.1,: %ASA-6-305011: Built dynamic TCP translation from inside:172.20.44.133/50683 to outside2:117.102.103.99/50683,tcp,%ASA-6-305011,firewall,2017-05-09T03:00:52.660Z,514,172.20.45.250,cisco_asa-1566950457,137,<166>May 09 2017 03:00:52,6469229665,0,0.0.0.0/514/udp,2afd-181989c61,11005,outside2,50683,dynamic,cisco_asa,translation,built,cee4c230-0375-4e63-a482-1284c323b184#984,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#984"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":983,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,117.102.103.99,biznet isp,isp,inside, ,indonesia,id,jakarta,biz.net.id,-6.214620113372803,106.84513092041016,jakarta raya, , , , , , , , , , , , , , , , , , , , 
50683,172.20.44.133,172.20.45.250,127.0.0.1,: %ASA-6-302013: Built outbound TCP connection 19119560 for outside2:54.89.50.71/443 (54.89.50.71/443) to inside:172.20.44.133/50683 (117.102.103.99/50683),tcp,%ASA-6-302013,vpn,2017-05-09T03:00:52.660Z,514,172.20.45.250,cisco_asa-1992304797,181,<166>May 09 2017 03:00:52,6469229666,0,0.0.0.0/514/udp,2afd-181989c62,11005,outside2,443,outbound,cisco_asa,connection,built,cee4c230-0375-4e63-a482-1284c323b184#985,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#985"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":984,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,54.89.50.71,amazon technologies inc.,dch,inside,19119560,united states,us,ashburn,amazon.com,39.04372024536133,-77.48748779296875,virginia, , , , , , , , , , , , , , , , , , , , 
62052,172.20.44.133,172.20.45.250,127.0.0.1,: %ASA-6-305012: Teardown dynamic UDP translation from inside:172.20.44.133/62052 to outside2:117.102.103.99/62052 duration 0:02:32,udp,%ASA-6-305012,firewall,2017-05-09T03:00:52.784Z,514,172.20.45.250,cisco_asa-854049557,157,<166>May 09 2017 03:00:52,6469229669,0,0.0.0.0/514/udp,2afd-181989c65,11005,outside2,62052,dynamic,cisco_asa,translation,teardown,cee4c230-0375-4e63-a482-1284c323b184#987,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#987"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":986,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,117.102.103.99,biznet isp,isp,inside, ,indonesia,id,jakarta,biz.net.id,-6.214620113372803,106.84513092041016,jakarta raya, , , , , , , , , , , ,152, , , , , , , , 
62910,172.20.44.133,172.20.45.250,127.0.0.1,: %ASA-6-305012: Teardown dynamic UDP translation from inside:172.20.44.133/62910 to outside2:117.102.103.99/62910 duration 0:02:32,udp,%ASA-6-305012,firewall,2017-05-09T03:00:52.784Z,514,172.20.45.250,cisco_asa-854049557,157,<166>May 09 2017 03:00:52,6469229670,0,0.0.0.0/514/udp,2afd-181989c66,11005,outside2,62910,dynamic,cisco_asa,translation,teardown,cee4c230-0375-4e63-a482-1284c323b184#988,"{""id"":""cee4c230-0375-4e63-a482-1284c323b184#988"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""cee4c230-0375-4e63-a482-1284c323b184"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":987,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11005,117.102.103.99,biznet isp,isp,inside, ,indonesia,id,jakarta,biz.net.id,-6.214620113372803,106.84513092041016,jakarta raya, , , , , , , , , , , ,152, , , , , , , , 
