username,starttime,srcport,srcipv4,srchost,rule,rawmsghostname,rawmsghostipv4,rawmsg,protocol,program,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,hostname,group,endtime,dstipv4,direction,class,application,action,accountdomain,_eventid,__metadata__,srcisp,srcusagetype,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,meta_cbname,size,process,msg,md5,deviceid,description,server,risklevel,info,duration,ruleid,filepath,filename,dstport,category
none,2017-05-08T09:19:29.000Z,138,172.21.30.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCVM-VGF01,Local: 172.21.30.255,Local: 138,Local: gcgcgcgcgcgc,Remote: 172.21.30.108,Remote: ,Remote: 138,Remote: 005056BA40F1,UDP,Inbound,Begin: 2017-05-08 09:19:29,End: 2017-05-08 09:19:29,Occurrences: 1,Application: C:/Windows/system32/NTOSKRNL.EXE,Rule: block Incoming,Location: Default,User: none,Domain: ,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:15:33.511Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,373,<59>May  8 11:12:25 gcSMQ0602 SymantecServer: ,28067016544,1,0.0.0.0/514/udp,2b03-688ecaf60,11011,nycvm-vgf01,default,2017-05-08T09:19:29.000Z,172.21.30.108,inbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,blocked, ,6fb529cc-7fee-4782-99d0-782d10c46c6d#1291,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1291"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1290,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
none,2017-05-08T09:19:47.000Z,138,172.21.30.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCVM-VGF01,Local: 172.21.30.255,Local: 138,Local: gcgcgcgcgcgc,Remote: 172.21.30.206,Remote: ,Remote: 138,Remote: 005056BA0726,UDP,Inbound,Begin: 2017-05-08 09:19:47,End: 2017-05-08 09:19:47,Occurrences: 1,Application: C:/Windows/system32/NTOSKRNL.EXE,Rule: block Incoming,Location: Default,User: none,Domain: ,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:15:33.515Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,373,<59>May  8 11:12:25 gcSMQ0602 SymantecServer: ,28067016566,1,0.0.0.0/514/udp,2b03-688ecaf76,11011,nycvm-vgf01,default,2017-05-08T09:19:47.000Z,172.21.30.206,inbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,blocked, ,6fb529cc-7fee-4782-99d0-782d10c46c6d#1297,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1297"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1296,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
m.wilson,2017-05-08T10:12:00.000Z,5353,0.0.0.0,3333000000fb,block incoming,gcsmq0602,127.0.0.1,"ZAFLT3318,Local: 0.0.0.0,Local: 5353,Local: 3333000000FB,Remote: 0.0.0.0,Remote: ,Remote: 5353,Remote: DC415F7805C7,UDP,Inbound,Begin: 2017-05-08 10:12:00,End: 2017-05-08 10:12:24,Occurrences: 23,Application: C:/Program Files (x86)/Google/Chrome/Application/chrome.exe,Rule: block Incoming,Location: Default,User: M.wilson,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:11:31.634Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,410,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066601995,1,0.0.0.0/514/udp,2b03-688e65c0b,11011,zaflt3318,default,2017-05-08T10:12:24.000Z,0.0.0.0,inbound,symantec_endpoint_protection,c:/program files (x86)/google/chrome/application/chrome.exe,blocked,globalcom,6fb529cc-7fee-4782-99d0-782d10c46c6d#1304,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1304"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1303,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",broadcast rfc1700,rsv, , , , ,broadcast rfc1700, , , ,rsv,11011, , , , , , , , , , , , , , , 
m.wilson,2017-05-08T10:12:21.000Z,5353,224.0.0.251,01005e0000fb,block incoming,gcsmq0602,127.0.0.1,"ZAFLT3318,Local: 224.0.0.251,Local: 5353,Local: 01005E0000FB,Remote: 172.20.50.141,Remote: ,Remote: 5353,Remote: 0050B6C9B46E,UDP,Inbound,Begin: 2017-05-08 10:12:21,End: 2017-05-08 10:12:24,Occurrences: 4,Application: C:/Program Files (x86)/Google/Chrome/Application/chrome.exe,Rule: block Incoming,Location: Default,User: M.wilson,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:11:31.638Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,419,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066601997,1,0.0.0.0/514/udp,2b03-688e65c0d,11011,zaflt3318,default,2017-05-08T10:12:24.000Z,172.20.50.141,inbound,symantec_endpoint_protection,c:/program files (x86)/google/chrome/application/chrome.exe,blocked,globalcom,6fb529cc-7fee-4782-99d0-782d10c46c6d#1305,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1305"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1304,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
m.wilson,2017-05-08T10:12:24.000Z,2,224.0.0.1,01005e000001,block incoming,gcsmq0602,127.0.0.1,"ZAFLT3318,Local: 224.0.0.1,Local: 2,Local: 01005E000001,Remote: 172.20.50.72,Remote: ,Remote: 0,Remote: 203A07679C80,8,Inbound,Begin: 2017-05-08 10:12:24,End: 2017-05-08 10:12:24,Occurrences: 1,Application: ,Rule: block Incoming,Location: Default,User: M.wilson,Domain: globalcom,Action: blocked",8,SymantecServer,antivirus,2017-05-08T15:11:31.668Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,349,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066602083,1,0.0.0.0/514/udp,2b03-688e65c63,11011,zaflt3318,default,2017-05-08T10:12:24.000Z,172.20.50.72,inbound,symantec_endpoint_protection, ,blocked,globalcom,6fb529cc-7fee-4782-99d0-782d10c46c6d#1312,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1312"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1311,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
system,2017-05-08T09:49:20.000Z,61347,172.21.14.216,005056ba13fb,allow outbound,gcsmq0602,127.0.0.1,"NYCWS-SAHI03,Local: 172.21.14.216,Local: 61347,Local: 005056BA13FB,Remote: 172.21.19.26,Remote: gcsmq0303.global.com,Remote: 443,Remote: 00000C07AC72,TCP,Outbound,Begin: 2017-05-08 09:49:20,End: 2017-05-08 09:49:20,Occurrences: 1,Application: C:/Windows/CCM/CcmExec.exe,Rule: Allow Outbound,Location: Default,User: SYSTEM,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:11:31.725Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,407,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066602214,1,0.0.0.0/514/udp,2b03-688e65ce6,11011,nycws-sahi03,default,2017-05-08T09:49:20.000Z,172.21.19.26,outbound,symantec_endpoint_protection,c:/windows/ccm/ccmexec.exe,allowed,nt authority,6fb529cc-7fee-4782-99d0-782d10c46c6d#1336,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1336"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1335,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
system,2017-05-08T09:49:19.000Z,61340,172.21.14.216,005056ba13fb,allow outbound,gcsmq0602,127.0.0.1,"NYCWS-SAHI03,Local: 172.21.14.216,Local: 61340,Local: 005056BA13FB,Remote: 172.21.19.26,Remote: gcsmq0303.global.com,Remote: 443,Remote: 00000C07AC72,TCP,Outbound,Begin: 2017-05-08 09:49:19,End: 2017-05-08 09:49:19,Occurrences: 1,Application: C:/Windows/CCM/CcmExec.exe,Rule: Allow Outbound,Location: Default,User: SYSTEM,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:11:31.753Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,407,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066602274,1,0.0.0.0/514/udp,2b03-688e65d22,11011,nycws-sahi03,default,2017-05-08T09:49:19.000Z,172.21.19.26,outbound,symantec_endpoint_protection,c:/windows/ccm/ccmexec.exe,allowed,nt authority,6fb529cc-7fee-4782-99d0-782d10c46c6d#1338,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1338"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1337,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
system,2017-05-08T09:50:25.000Z,61357,172.21.14.216,005056ba13fb,allow outbound,gcsmq0602,127.0.0.1,"NYCWS-SAHI03,Local: 172.21.14.216,Local: 61357,Local: 005056BA13FB,Remote: 172.21.14.21,Remote: gcSMQ0002.global.com,Remote: 135,Remote: 005056874542,TCP,Outbound,Begin: 2017-05-08 09:50:25,End: 2017-05-08 09:50:25,Occurrences: 1,Application: C:/Windows/System32/lsass.exe,Rule: Allow Outbound,Location: Default,User: SYSTEM,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:11:31.769Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,410,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066602310,1,0.0.0.0/514/udp,2b03-688e65d46,11011,nycws-sahi03,default,2017-05-08T09:50:25.000Z,172.21.14.21,outbound,symantec_endpoint_protection,c:/windows/system32/lsass.exe,allowed,nt authority,6fb529cc-7fee-4782-99d0-782d10c46c6d#1347,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1347"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1346,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
system,2017-05-08T09:48:45.000Z,61332,172.21.14.216,005056ba13fb,allow outbound,gcsmq0602,127.0.0.1,"NYCWS-SAHI03,Local: 172.21.14.216,Local: 61332,Local: 005056BA13FB,Remote: 172.21.14.21,Remote: gcSMQ0002.global.com,Remote: 135,Remote: 005056874542,TCP,Outbound,Begin: 2017-05-08 09:48:45,End: 2017-05-08 09:48:45,Occurrences: 1,Application: C:/Windows/System32/lsass.exe,Rule: Allow Outbound,Location: Default,User: SYSTEM,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:11:31.789Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,410,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066602363,1,0.0.0.0/514/udp,2b03-688e65d7b,11011,nycws-sahi03,default,2017-05-08T09:48:45.000Z,172.21.14.21,outbound,symantec_endpoint_protection,c:/windows/system32/lsass.exe,allowed,nt authority,6fb529cc-7fee-4782-99d0-782d10c46c6d#1349,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1349"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1348,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
q.default,2017-05-08T09:49:05.000Z,138,172.21.14.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCWS-SAHI03,Local: 172.21.14.255,Local: 138,Local: gcgcgcgcgcgc,Remote: 172.21.14.215,Remote: ,Remote: 138,Remote: 005056BA615F,UDP,Inbound,Begin: 2017-05-08 09:49:05,End: 2017-05-08 09:49:05,Occurrences: 1,Application: C:/WINDOWS/system32/NTOSKRNL.EXE,Rule: block Incoming,Location: Default,User: Q.Default,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:11:31.801Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,393,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066602409,1,0.0.0.0/514/udp,2b03-688e65da9,11011,nycws-sahi03,default,2017-05-08T09:49:05.000Z,172.21.14.215,inbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,blocked,globalcom,6fb529cc-7fee-4782-99d0-782d10c46c6d#1362,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1362"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1361,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
q.default,2017-05-08T09:48:52.000Z,137,172.21.14.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCWS-SAHI03,Local: 172.21.14.255,Local: 137,Local: gcgcgcgcgcgc,Remote: 172.21.14.249,Remote: ,Remote: 137,Remote: 005056BA7E47,UDP,Inbound,Begin: 2017-05-08 09:48:52,End: 2017-05-08 09:48:54,Occurrences: 3,Application: C:/WINDOWS/system32/NTOSKRNL.EXE,Rule: block Incoming,Location: Default,User: Q.Default,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:11:31.835Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,393,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066602512,1,0.0.0.0/514/udp,2b03-688e65e10,11011,nycws-sahi03,default,2017-05-08T09:48:54.000Z,172.21.14.249,inbound,symantec_endpoint_protection,c:/windows/system32/ntoskrnl.exe,blocked,globalcom,6fb529cc-7fee-4782-99d0-782d10c46c6d#1373,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1373"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1372,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
system,2017-05-08T09:49:18.000Z,55299,172.21.14.216,005056ba13fb,allow outbound,gcsmq0602,127.0.0.1,"NYCWS-SAHI03,Local: 172.21.14.216,Local: 55299,Local: 005056BA13FB,Remote: 172.21.14.21,Remote: gcSMQ0002.global.com,Remote: 389,Remote: 005056874542,UDP,Outbound,Begin: 2017-05-08 09:49:18,End: 2017-05-08 09:49:18,Occurrences: 1,Application: C:/Windows/System32/lsass.exe,Rule: Allow Outbound,Location: Default,User: SYSTEM,Domain: NT AUTHORITY,Action: Allowed",udp,SymantecServer,antivirus,2017-05-08T15:11:31.843Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,410,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066602518,1,0.0.0.0/514/udp,2b03-688e65e16,11011,nycws-sahi03,default,2017-05-08T09:49:18.000Z,172.21.14.21,outbound,symantec_endpoint_protection,c:/windows/system32/lsass.exe,allowed,nt authority,6fb529cc-7fee-4782-99d0-782d10c46c6d#1374,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1374"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1373,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
network service,2017-05-08T11:05:04.000Z,60442,172.21.14.21,005056874542,system network processes 2,gcsmq0602,127.0.0.1,"gcSMQ0002,Local: 172.21.14.21,Local: 60442,Local: 005056874542,Remote: 205.197.3.121,Remote: ctldl.windowsupdate.com,Remote: 80,Remote: 00000C07AC72,TCP,Outbound,Begin: 2017-05-08 11:05:04,End: 2017-05-08 11:05:05,Occurrences: 3,Application: C:/Windows/System32/svchost.exe,Rule: System Network Processes 2,Location: Default,User: NETWORK SERVICE,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:11:31.885Z,58171,172.21.25.20,symantec_endpoint_protection-1453027712,429,<59>May  8 11:08:05 gcSMQ0602 SymantecServer: ,28066602626,1,0.0.0.0/514/udp,2b03-688e65e82,11011,gcsmq0002,default,2017-05-08T11:05:05.000Z,205.197.3.121,outbound,symantec_endpoint_protection,c:/windows/system32/svchost.exe,allowed,nt authority,6fb529cc-7fee-4782-99d0-782d10c46c6d#1390,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1390"",""num_events"":2979,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1389,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,dallas,xo.com,xo communications,32.783058166503906,-96.80667114257812,texas,isp/mob,11011, , , , , , , , , , , , , , , 
network service,2017-05-08T11:03:37.000Z,49740,172.21.30.80,005056ba7566,system network processes 2,gcsmq0602,127.0.0.1,"gcSMQ0664,Local: 172.21.30.80,Local: 49740,Local: 005056BA7566,Remote: 23.211.124.129,Remote: ctldl.windowsupdate.com,Remote: 80,Remote: 00000C07AC82,TCP,Outbound,Begin: 2017-05-08 11:03:37,End: 2017-05-08 11:03:38,Occurrences: 3,Application: C:/Windows/System32/svchost.exe,Rule: System Network Processes 2,Location: Default,User: NETWORK SERVICE,Domain: NT AUTHORITY,Action: Allowed",tcp,SymantecServer,antivirus,2017-05-08T15:15:33.535Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,430,<59>May  8 11:12:25 gcSMQ0602 SymantecServer: ,28067016624,1,0.0.0.0/514/udp,2b03-688ecafb0,11011,gcsmq0664,default,2017-05-08T11:03:38.000Z,23.211.124.129,outbound,symantec_endpoint_protection,c:/windows/system32/svchost.exe,allowed,nt authority,6fb529cc-7fee-4782-99d0-782d10c46c6d#1611,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1611"",""num_events"":2928,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1610,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,united states,us,capitol heights,akamai.com,akamai technologies inc.,38.885108947753906,-76.91580963134766,maryland,cdn,11011, , , , , , , , , , , , , , , 
s.ferrell,2017-05-08T11:04:49.000Z,5353,224.0.0.251,01005e0000fb,block incoming,gcsmq0602,127.0.0.1,"NYCLT5135,Local: 224.0.0.251,Local: 5353,Local: 01005E0000FB,Remote: 172.24.33.239,Remote: ,Remote: 5353,Remote: 4C66411D31B4,UDP,Inbound,Begin: 2017-05-08 11:04:49,End: 2017-05-08 11:04:49,Occurrences: 1,Application: C:/Program Files (x86)/Google/Chrome/Application/chrome.exe,Rule: block Incoming,Location: Default,User: S.Ferrell,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:15:33.576Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,417,<59>May  8 11:12:45 gcSMQ0602 SymantecServer: ,28067016760,1,0.0.0.0/514/udp,2b03-688ecb038,11011,nyclt5135,default,2017-05-08T11:04:49.000Z,172.24.33.239,inbound,symantec_endpoint_protection,c:/program files (x86)/google/chrome/application/chrome.exe,blocked,globalcom,6fb529cc-7fee-4782-99d0-782d10c46c6d#1618,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1618"",""num_events"":2928,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1617,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
network service,2017-05-08T11:03:57.000Z,5355,224.0.0.252,01005e0000fc,system network processes,gcsmq0602,127.0.0.1,"NYCLT5135,Local: 224.0.0.252,Local: 5355,Local: 01005E0000FC,Remote: 172.24.33.229,Remote: ,Remote: 63056,Remote: 5CE0C508C9B5,UDP,Inbound,Begin: 2017-05-08 11:03:57,End: 2017-05-08 11:04:42,Occurrences: 32,Application: C:/Windows/System32/svchost.exe,Rule: System Network Processes,Location: Default,User: NETWORK SERVICE,Domain: NT AUTHORITY,Action: Allowed",udp,SymantecServer,antivirus,2017-05-08T15:15:33.587Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,405,<58>May  8 11:12:45 gcSMQ0602 SymantecServer: ,28067016803,1,0.0.0.0/514/udp,2b03-688ecb063,11011,nyclt5135,default,2017-05-08T11:04:42.000Z,172.24.33.229,inbound,symantec_endpoint_protection,c:/windows/system32/svchost.exe,allowed,nt authority,6fb529cc-7fee-4782-99d0-782d10c46c6d#1625,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1625"",""num_events"":2928,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1624,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",multicast,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
s.ferrell,2017-05-08T11:04:38.000Z,137,172.24.47.255,gcgcgcgcgcgc,block incoming,gcsmq0602,127.0.0.1,"NYCLT5135,Local: 172.24.47.255,Local: 137,Local: gcgcgcgcgcgc,Remote: 172.24.33.1,Remote: ,Remote: 137,Remote: B88A60CB28D9,UDP,Inbound,Begin: 2017-05-08 11:04:38,End: 2017-05-08 11:04:42,Occurrences: 6,Application: ,Rule: block Incoming,Location: Default,User: S.Ferrell,Domain: globalcom,Action: blocked",udp,SymantecServer,antivirus,2017-05-08T15:15:33.591Z,60452,172.21.25.20,symantec_endpoint_protection-1453027712,356,<59>May  8 11:12:45 gcSMQ0602 SymantecServer: ,28067016814,1,0.0.0.0/514/udp,2b03-688ecb06e,11011,nyclt5135,default,2017-05-08T11:04:42.000Z,172.24.33.1,inbound,symantec_endpoint_protection, ,blocked,globalcom,6fb529cc-7fee-4782-99d0-782d10c46c6d#1628,"{""id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d#1628"",""num_events"":2928,""data_type"":""passthrough"",""batch_id"":""6fb529cc-7fee-4782-99d0-782d10c46c6d"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1627,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv, , , , ,private ip address lan, , , ,rsv,11011, , , , , , , , , , , , , , , 
