username,threshold,srcipv4,size,rawmsghostname,rawmsghostipv4,rawmsg,program,msg,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,group,class,_eventid,__metadata__,srccountry,srccountrycode,srccity,srcdomain,srcisp,srclatitude,srclongitude,srcregion,srcusagetype,meta_cbname,length,eventid,description,protocol,dstipv4,action,dstcountry,dstcountrycode,dstcity,dstdomain,dstisp,dstlatitude,dstlongitude,dstregion,dstusagetype,reason,rateval,ratemax,rateid,rateavg,policy,count,ipv4,interface,number,duration,sentpackets,sentbytes,peer,srcport,localinterface,dstport,rcvdpackets,rcvdbytes
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:21:40.168Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:21:40,28067597392,1,0.0.0.0/514/udp,2b03-688f58c50,11011,global.com,cisco_asa_threat_detection,0f620b11-2d30-4d13-9fe4-9bfce20666bb#2998,"{""id"":""0f620b11-2d30-4d13-9fe4-9bfce20666bb#2998"",""num_events"":2975,""data_type"":""passthrough"",""batch_id"":""0f620b11-2d30-4d13-9fe4-9bfce20666bb"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2997,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:20:24.365Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:20:24,28067466023,1,0.0.0.0/514/udp,2b03-688f38b27,11011,global.com,cisco_asa_threat_detection,3b961738-e5c0-4f28-ba66-da289795e7fe#1139,"{""id"":""3b961738-e5c0-4f28-ba66-da289795e7fe#1139"",""num_events"":2992,""data_type"":""passthrough"",""batch_id"":""3b961738-e5c0-4f28-ba66-da289795e7fe"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1138,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,66.171.66.14, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 66.171.66.14, IKE_DECODE RECEIVED Message (msgid=2ad20608) with payloads : HDR + HASH (8) + NOTIFY (11) + NONE (0) total length : 84",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + notify (11) + none (0),"firewall,ids",2017-05-08T15:08:36.078Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,180,<167>May 08 2017 11:08:36,28066302637,1,0.0.0.0/514/udp,2b03-688e1caad,11011, ,cisco_asa_threat_detection,facf6305-fd7a-4d0b-a176-43979b0334d4#1917,"{""id"":""facf6305-fd7a-4d0b-a176-43979b0334d4#1917"",""num_events"":2992,""data_type"":""passthrough"",""batch_id"":""facf6305-fd7a-4d0b-a176-43979b0334d4"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1916,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,commack,invision.com,invision.com inc.,40.84149169921875,-73.28043365478516,new york,dch,11011,84,2ad20608, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:19:25.105Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:19:25,28067370313,1,0.0.0.0/514/udp,2b03-688f21549,11011,global.com,cisco_asa_threat_detection,a183aece-1ea6-447f-a35c-7ed52337cf50#1443,"{""id"":""a183aece-1ea6-447f-a35c-7ed52337cf50#1443"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""a183aece-1ea6-447f-a35c-7ed52337cf50"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1442,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:18:57.780Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:18:57,28067324282,1,0.0.0.0/514/udp,2b03-688f1617a,11011,global.com,cisco_asa_threat_detection,a183aece-1ea6-447f-a35c-7ed52337cf50#2341,"{""id"":""a183aece-1ea6-447f-a35c-7ed52337cf50#2341"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""a183aece-1ea6-447f-a35c-7ed52337cf50"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2340,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 137.135.115.174, IKE_DECODE RECEIVED Message (msgid=a691ce6) with payloads : HDR + HASH (8) + DELETE (12) + NONE (0) total length : 68",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + delete (12) + none (0),"firewall,ids",2017-05-08T15:10:22.851Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,182,<167>May 08 2017 11:10:22,28066484187,1,0.0.0.0/514/udp,2b03-688e48fdb,11011, ,cisco_asa_threat_detection,46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#878,"{""id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#878"",""num_events"":2951,""data_type"":""passthrough"",""batch_id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":877,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011,68,a691ce6, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-5-713050: Group = 137.135.115.174, IP = 137.135.115.174, Connection terminated for peer 137.135.115.174.  Reason: Peer Terminate  Remote Proxy 10.10.10.0, Local Proxy 10.4.0.0",%ASA-5-713050,connection terminated for peer 137.135.115.174,"firewall,ids",2017-05-08T15:10:22.853Z,514,172.21.15.12,cisco_asa_threat_detection-500087264,208,<165>May 08 2017 11:10:22,28066484202,1,0.0.0.0/514/udp,2b03-688e48fea,11011,137.135.115.174,cisco_asa_threat_detection,46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#882,"{""id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#882"",""num_events"":2951,""data_type"":""passthrough"",""batch_id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":881,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , , , , , , , , , , , , , ,"peer terminate  remote proxy 10.10.10.0, local proxy 10.4.0.0", , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-715009: Group = 137.135.115.174, IP = 137.135.115.174, IKE Deleting SA: Remote Proxy 10.4.0.0, Local Proxy 172.22.17.0",%ASA-7-715009,ike deleting sa,"firewall,ids",2017-05-08T15:10:22.853Z,514,172.21.15.12,cisco_asa_threat_detection-3275359499,153,<167>May 08 2017 11:10:22,28066484211,1,0.0.0.0/514/udp,2b03-688e48ff3,11011,137.135.115.174,cisco_asa_threat_detection,46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#885,"{""id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#885"",""num_events"":2951,""data_type"":""passthrough"",""batch_id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":884,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,137.135.115.174, ,172.21.15.12,127.0.0.1,": %ASA-7-715009: Group = 137.135.115.174, IP = 137.135.115.174, IKE Deleting SA: Remote Proxy 10.4.0.0, Local Proxy 172.22.15.0",%ASA-7-715009,ike deleting sa,"firewall,ids",2017-05-08T15:10:22.853Z,514,172.21.15.12,cisco_asa_threat_detection-3275359499,153,<167>May 08 2017 11:10:22,28066484213,1,0.0.0.0/514/udp,2b03-688e48ff5,11011,137.135.115.174,cisco_asa_threat_detection,46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#886,"{""id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#886"",""num_events"":2951,""data_type"":""passthrough"",""batch_id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":885,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
137.135.115.174, ,199.255.154.12, ,172.21.15.12,127.0.0.1,: %ASA-6-602304: IPSEC: An outbound LAN-to-LAN SA (SPI= 0x67ED6EAC) between 199.255.154.12 and 137.135.115.174 (user= 137.135.115.174) has been deleted.,%ASA-6-602304,an outbound lan-to-lan sa,firewall,2017-05-08T15:10:22.855Z,514,172.21.15.12,cisco_asa_threat_detection-1200678657,178,<166>May 08 2017 11:10:22,28066484223,1,0.0.0.0/514/udp,2b03-688e48fff,11011, ,cisco_asa_threat_detection,46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#888,"{""id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c#888"",""num_events"":2951,""data_type"":""passthrough"",""batch_id"":""46aaebd9-4a83-48ca-ac9e-8cbfede37a0c"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":887,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org,11011, , , ,ipsec,137.135.115.174,deleted,united states,us,washington,microsoft.com,microsoft corporation,38.71345138549805,-78.15943908691406,virginia,ses, , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-713236: IP = 104.214.68.55, IKE_DECODE RECEIVED Message (msgid=5ba16386) with payloads : HDR + HASH (8) + DELETE (12) + NONE (0) total length : 68",%ASA-7-713236,ike_decode received message with payloads : hdr + hash (8) + delete (12) + none (0),"firewall,ids",2017-05-08T15:21:51.406Z,514,172.21.15.12,cisco_asa_threat_detection-2169620772,181,<167>May 08 2017 11:21:51,28067615329,1,0.0.0.0/514/udp,2b03-688f5d261,11011, ,cisco_asa_threat_detection,630d118c-aff3-47e6-9c19-82d5160553b5#203,"{""id"":""630d118c-aff3-47e6-9c19-82d5160553b5#203"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""630d118c-aff3-47e6-9c19-82d5160553b5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":202,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011,68,5ba16386, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-5-713050: Group = 104.214.68.55, IP = 104.214.68.55, Connection terminated for peer 104.214.68.55.  Reason: Peer Terminate  Remote Proxy 10.51.0.0, Local Proxy 172.24.0.0",%ASA-5-713050,connection terminated for peer 104.214.68.55,"firewall,ids",2017-05-08T15:21:51.408Z,514,172.21.15.12,cisco_asa_threat_detection-500087264,203,<165>May 08 2017 11:21:51,28067615336,1,0.0.0.0/514/udp,2b03-688f5d268,11011,104.214.68.55,cisco_asa_threat_detection,630d118c-aff3-47e6-9c19-82d5160553b5#208,"{""id"":""630d118c-aff3-47e6-9c19-82d5160553b5#208"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""630d118c-aff3-47e6-9c19-82d5160553b5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":207,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , ,"peer terminate  remote proxy 10.51.0.0, local proxy 172.24.0.0", , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-715009: Group = 104.214.68.55, IP = 104.214.68.55, IKE Deleting SA: Remote Proxy 10.51.0.0, Local Proxy 172.22.19.0",%ASA-7-715009,ike deleting sa,"firewall,ids",2017-05-08T15:21:51.408Z,514,172.21.15.12,cisco_asa_threat_detection-3275359499,150,<167>May 08 2017 11:21:51,28067615339,1,0.0.0.0/514/udp,2b03-688f5d26b,11011,104.214.68.55,cisco_asa_threat_detection,630d118c-aff3-47e6-9c19-82d5160553b5#210,"{""id"":""630d118c-aff3-47e6-9c19-82d5160553b5#210"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""630d118c-aff3-47e6-9c19-82d5160553b5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":209,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-715009: Group = 104.214.68.55, IP = 104.214.68.55, IKE Deleting SA: Remote Proxy 10.51.0.0, Local Proxy 172.22.15.0",%ASA-7-715009,ike deleting sa,"firewall,ids",2017-05-08T15:21:51.408Z,514,172.21.15.12,cisco_asa_threat_detection-3275359499,150,<167>May 08 2017 11:21:51,28067615345,1,0.0.0.0/514/udp,2b03-688f5d271,11011,104.214.68.55,cisco_asa_threat_detection,630d118c-aff3-47e6-9c19-82d5160553b5#213,"{""id"":""630d118c-aff3-47e6-9c19-82d5160553b5#213"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""630d118c-aff3-47e6-9c19-82d5160553b5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":212,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:20:19.794Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:20:19,28067461076,1,0.0.0.0/514/udp,2b03-688f377d4,11011,global.com,cisco_asa_threat_detection,630d118c-aff3-47e6-9c19-82d5160553b5#1135,"{""id"":""630d118c-aff3-47e6-9c19-82d5160553b5#1135"",""num_events"":2944,""data_type"":""passthrough"",""batch_id"":""630d118c-aff3-47e6-9c19-82d5160553b5"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1134,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:20:40.801Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:20:40,28067496446,1,0.0.0.0/514/udp,2b03-688f401fe,11011,global.com,cisco_asa_threat_detection,3820f217-660c-4b75-b89f-80747bbb682c#594,"{""id"":""3820f217-660c-4b75-b89f-80747bbb682c#594"",""num_events"":2953,""data_type"":""passthrough"",""batch_id"":""3820f217-660c-4b75-b89f-80747bbb682c"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":593,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
s.smith,1406,103.219.242.4,1486,172.21.15.12,127.0.0.1,: %ASA-6-722036: Group <global.com> User <s.smith> IP <103.219.242.4> Transmitting large packet 1486 (threshold 1406).,%ASA-6-722036,transmitting large packet,firewall,2017-05-08T15:20:41.578Z,514,172.21.15.12,cisco_asa_threat_detection-3519195218,148,<166>May 08 2017 11:20:41,28067497636,1,0.0.0.0/514/udp,2b03-688f406a4,11011,global.com,cisco_asa_threat_detection,3820f217-660c-4b75-b89f-80747bbb682c#2572,"{""id"":""3820f217-660c-4b75-b89f-80747bbb682c#2572"",""num_events"":2734,""data_type"":""passthrough"",""batch_id"":""3820f217-660c-4b75-b89f-80747bbb682c"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2571,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",india,in,hyderabad,cigniti.com,cigniti technologies limited,17.375280380249023,78.47444152832031,telangana,com,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
 , ,104.214.68.55, ,172.21.15.12,127.0.0.1,": %ASA-7-715009: Group = 104.214.68.55, IP = 104.214.68.55, IKE Deleting SA: Remote Proxy 10.51.0.0, Local Proxy 10.10.10.0",%ASA-7-715009,ike deleting sa,"firewall,ids",2017-05-08T15:21:51.374Z,514,172.21.15.12,cisco_asa_threat_detection-3275359499,149,<167>May 08 2017 11:21:51,28067615266,1,0.0.0.0/514/udp,2b03-688f5d222,11011,104.214.68.55,cisco_asa_threat_detection,63f35d0b-e258-4ba5-850c-78f97f655e64#2897,"{""id"":""63f35d0b-e258-4ba5-850c-78f97f655e64#2897"",""num_events"":2938,""data_type"":""passthrough"",""batch_id"":""63f35d0b-e258-4ba5-850c-78f97f655e64"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2896,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
104.214.68.55, ,104.214.68.55, ,172.21.15.12,127.0.0.1,: %ASA-6-602304: IPSEC: An inbound LAN-to-LAN SA (SPI= 0xB9FEA0C1) between 104.214.68.55 and 199.255.154.12 (user= 104.214.68.55) has been deleted.,%ASA-6-602304,an inbound lan-to-lan sa,firewall,2017-05-08T15:21:51.375Z,514,172.21.15.12,cisco_asa_threat_detection-1200678657,173,<166>May 08 2017 11:21:51,28067615271,1,0.0.0.0/514/udp,2b03-688f5d227,11011, ,cisco_asa_threat_detection,63f35d0b-e258-4ba5-850c-78f97f655e64#2899,"{""id"":""63f35d0b-e258-4ba5-850c-78f97f655e64#2899"",""num_events"":2938,""data_type"":""passthrough"",""batch_id"":""63f35d0b-e258-4ba5-850c-78f97f655e64"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2898,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",united states,us,san antonio,microsoft.com,microsoft corporation,29.42411994934082,-98.4936294555664,texas,ses,11011, , , ,ipsec,199.255.154.12,deleted,united states,us,new york city,global.com,global com,40.752193450927734,-73.9742202758789,new york,org, , , , , , , , , , , , , , , , , , , 
