srcipv4,result,rawmsghostname,rawmsghostipv4,rawmsg,querytypename,protocol,metaclass,meta_ts,meta_sp,meta_sip4,meta_rule,meta_oml,meta_omh,meta_mid,meta_iid,meta_i,meta_cid,meta_cbid,flagval,domain,direction,class,_eventid,__metadata__,srcisp,srcusagetype,meta_cbname,program,query
172.20.32.153,dr  noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:19:30 AM 1218 PACKET  0000001F15374080 UDP Snd 172.20.32.153   0e3e R Q [8085 A DR  NOERROR] SOA    (10)MEXLT3492L(9)global(3)com(0),soa,udp,"windows,dns",2017-05-08T15:20:17.673Z,52832,172.20.32.22,ms_dns-1323478756,191,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608311,1,0.0.0.0/514/tcp,2b00-9fc6d637,11008,0000001f15374080,mexlt3492l.global.com,snd,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2586,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2586"",""num_events"":2943,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2585,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.32.153,noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:19:54 AM 1218 PACKET  0000001F15F561B0 UDP Rcv 172.20.32.153   35c2   Q [0001   D   NOERROR] A      (3)gol(11)syncplicity(3)com(0),a,udp,"windows,dns",2017-05-08T15:20:17.687Z,52832,172.20.32.22,ms_dns-1323478756,186,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608617,1,0.0.0.0/514/tcp,2b00-9fc6d769,11008,0000001f15f561b0,gol.syncplicity.com,rcv,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2598,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2598"",""num_events"":2937,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2597,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.133.22,noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:19:54 AM 1218 PACKET  0000001F16A5C120 UDP Snd 172.20.133.22   ed9c   Q [0001   D   NOERROR] A      (23)prod-gol-elb-1943194724(9)us-east-1(3)elb(9)amazonaws(3)com(0),a,udp,"windows,dns",2017-05-08T15:20:17.687Z,52832,172.20.32.22,ms_dns-604702830,222,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608619,1,0.0.0.0/514/tcp,2b00-9fc6d76b,11008,0000001f16a5c120,prod-gol-elb-1943194724.us-east-1.elb.amazonaws.com,snd,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2599,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2599"",""num_events"":2937,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2598,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.133.22,noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:19:56 AM 1218 PACKET  0000001F15F1A1D0 UDP Rcv 172.20.133.22   ef90 R Q [8081   DR  NOERROR] A      (23)prod-gol-elb-1943194724(9)us-east-1(3)elb(9)amazonaws(3)com(0),a,udp,"windows,dns",2017-05-08T15:20:17.687Z,52832,172.20.32.22,ms_dns-604702830,222,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608639,1,0.0.0.0/514/tcp,2b00-9fc6d77f,11008,0000001f15f1a1d0,prod-gol-elb-1943194724.us-east-1.elb.amazonaws.com,rcv,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2901,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2901"",""num_events"":2935,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2900,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.133.22,noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:19:56 AM 1218 PACKET  0000001F1785A110 UDP Rcv 172.20.133.22   f345 R Q [8081   DR  NOERROR] A      (23)prod-gol-elb-1943194724(9)us-east-1(3)elb(9)amazonaws(3)com(0),a,udp,"windows,dns",2017-05-08T15:20:17.688Z,52832,172.20.32.22,ms_dns-604702830,222,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608647,1,0.0.0.0/514/tcp,2b00-9fc6d787,11008,0000001f1785a110,prod-gol-elb-1943194724.us-east-1.elb.amazonaws.com,rcv,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2903,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2903"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2902,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.133.22,noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:19:58 AM 1218 PACKET  0000001F15D7C140 UDP Snd 172.20.133.22   f166   Q [0001   D   NOERROR] A      (3)sqm(9)telemetry(9)microsoft(3)com(0),a,udp,"windows,dns",2017-05-08T15:20:17.688Z,52832,172.20.32.22,ms_dns-2673042250,195,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608657,1,0.0.0.0/514/tcp,2b00-9fc6d791,11008,0000001f15d7c140,sqm.telemetry.microsoft.com,snd,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2906,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2906"",""num_events"":2934,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2905,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.32.153,noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:19:58 AM 1218 PACKET  0000001F15F1A1D0 UDP Rcv 172.20.32.153   4666   Q [0001   D   NOERROR] A      (3)sqm(9)telemetry(9)microsoft(3)com(0),a,udp,"windows,dns",2017-05-08T15:20:17.688Z,52832,172.20.32.22,ms_dns-2673042250,195,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608663,1,0.0.0.0/514/tcp,2b00-9fc6d797,11008,0000001f15f1a1d0,sqm.telemetry.microsoft.com,rcv,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2908,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2908"",""num_events"":2933,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2907,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.32.139,noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:20:05 AM 0530 PACKET  0000001F15AEA170 UDP Rcv 172.20.32.139   50e3   Q [0001   D   NOERROR] SOA    (10)MEXWS3496L(9)global(3)com(0),soa,udp,"windows,dns",2017-05-08T15:20:17.691Z,52832,172.20.32.22,ms_dns-1323478756,191,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608695,1,0.0.0.0/514/tcp,2b00-9fc6d7b7,11008,0000001f15aea170,mexws3496l.global.com,rcv,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2916,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2916"",""num_events"":2928,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2915,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.32.139,dr  noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:20:05 AM 0530 PACKET  0000001F15D7C140 UDP Snd 172.20.32.139   81fa R Q [8085 A DR  NOERROR] SOA    (10)MEXWS3496L(9)global(3)com(0),soa,udp,"windows,dns",2017-05-08T15:20:17.691Z,52832,172.20.32.22,ms_dns-1323478756,191,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608701,1,0.0.0.0/514/tcp,2b00-9fc6d7bd,11008,0000001f15d7c140,mexws3496l.global.com,snd,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2919,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2919"",""num_events"":2927,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2918,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.32.128,noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:20:06 AM 0530 PACKET  0000001F15AEA170 UDP Rcv 172.20.32.128   5b09   Q [0001   D   NOERROR] A      (3)gol(11)syncplicity(3)com(0),a,udp,"windows,dns",2017-05-08T15:20:17.692Z,52832,172.20.32.22,ms_dns-1323478756,186,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608707,1,0.0.0.0/514/tcp,2b00-9fc6d7c3,11008,0000001f15aea170,gol.syncplicity.com,rcv,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2920,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2920"",""num_events"":2927,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2919,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.20.133.22,noerror,gcmex0000.global.com,127.0.0.1,5/8/2017 10:20:07 AM 0530 PACKET  0000001F15AEA170 UDP Snd 172.20.133.22   c2e8   Q [0001   D   NOERROR] A      (2)48(18)courier-push-apple(3)com(6)akadns(3)net(0),a,udp,"windows,dns",2017-05-08T15:20:17.692Z,52832,172.20.32.22,ms_dns-604702830,207,<13>May  8 10:20:17 gcMEX0000.global.com ,2680608721,1,0.0.0.0/514/tcp,2b00-9fc6d7d1,11008,0000001f15aea170,48.courier-push-apple.com.akadns.net,snd,ms_dns,9c86e9d8-642c-499f-8b05-5af301d2d113#2924,"{""id"":""9c86e9d8-642c-499f-8b05-5af301d2d113#2924"",""num_events"":2926,""data_type"":""passthrough"",""batch_id"":""9c86e9d8-642c-499f-8b05-5af301d2d113"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":2923,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11008, , 
172.24.33.31,dr  noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:19:47 AM 0EAC PACKET  0000002233416190 UDP Snd 172.24.33.31    d43d R Q [8085 A DR  NOERROR] A      (9)gcBRW0000(9)global(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:53.702Z,58733,172.24.19.20,ms_dns-1323478756,189,<13>May  8 11:19:48 gcBRW0000.global.com ,4077688170,1,0.0.0.0/514/tcp,2b04-f30c956a,11012,0000002233416190,gcbrw0000.global.com,snd,ms_dns,668e0049-b59f-4254-bcb9-90e897fc1846#1548,"{""id"":""668e0049-b59f-4254-bcb9-90e897fc1846#1548"",""num_events"":3000,""data_type"":""passthrough"",""batch_id"":""668e0049-b59f-4254-bcb9-90e897fc1846"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1547,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.40.93,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:19:47 AM 0EAC PACKET  0000002232BB80A0 UDP Snd 172.24.40.93    e6d1 R Q [8081   DR  NOERROR] A      (3)api(9)flipboard(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:53.704Z,58733,172.24.19.20,ms_dns-1323478756,183,<13>May  8 11:19:48 gcBRW0000.global.com ,4077688214,1,0.0.0.0/514/tcp,2b04-f30c9596,11012,0000002232bb80a0,api.flipboard.com,snd,ms_dns,668e0049-b59f-4254-bcb9-90e897fc1846#1559,"{""id"":""668e0049-b59f-4254-bcb9-90e897fc1846#1559"",""num_events"":2992,""data_type"":""passthrough"",""batch_id"":""668e0049-b59f-4254-bcb9-90e897fc1846"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1558,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.33.72,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:19:47 AM 0EAC PACKET  00000022322121D0 UDP Rcv 172.24.33.72    2281   Q [0001   D   NOERROR] A      (3)www(6)airbnb(2)ru(0),a,udp,"windows,dns",2017-05-08T15:21:53.704Z,58733,172.24.19.20,ms_dns-1323478756,179,<13>May  8 11:19:48 gcBRW0000.global.com ,4077688220,1,0.0.0.0/514/tcp,2b04-f30c959c,11012,00000022322121d0,www.airbnb.ru,rcv,ms_dns,668e0049-b59f-4254-bcb9-90e897fc1846#1560,"{""id"":""668e0049-b59f-4254-bcb9-90e897fc1846#1560"",""num_events"":2992,""data_type"":""passthrough"",""batch_id"":""668e0049-b59f-4254-bcb9-90e897fc1846"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1559,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.34.40,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:19:47 AM 0EAC PACKET  000000223210A1D0 UDP Snd 172.24.34.40    f107 R Q [8081   DR  NOERROR] A      (7)android(7)clients(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:21:53.704Z,58733,172.24.19.20,ms_dns-2673042250,194,<13>May  8 11:19:48 gcBRW0000.global.com ,4077688226,1,0.0.0.0/514/tcp,2b04-f30c95a2,11012,000000223210a1d0,android.clients.google.com,snd,ms_dns,668e0049-b59f-4254-bcb9-90e897fc1846#1562,"{""id"":""668e0049-b59f-4254-bcb9-90e897fc1846#1562"",""num_events"":2991,""data_type"":""passthrough"",""batch_id"":""668e0049-b59f-4254-bcb9-90e897fc1846"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1561,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.24.220.20,noerror,gcbrw0000.global.com,127.0.0.1,5/8/2017 11:19:47 AM 0EAC PACKET  0000002232BB80A0 UDP Snd 172.24.220.20   08ca   Q [0001   D   NOERROR] A      (4)prod(5)imgur(3)map(8)fastlylb(3)net(0),a,udp,"windows,dns",2017-05-08T15:21:53.705Z,58733,172.24.19.20,ms_dns-604702830,197,<13>May  8 11:19:48 gcBRW0000.global.com ,4077688234,1,0.0.0.0/514/tcp,2b04-f30c95aa,11012,0000002232bb80a0,prod.imgur.map.fastlylb.net,snd,ms_dns,668e0049-b59f-4254-bcb9-90e897fc1846#1564,"{""id"":""668e0049-b59f-4254-bcb9-90e897fc1846#1564"",""num_events"":2990,""data_type"":""passthrough"",""batch_id"":""668e0049-b59f-4254-bcb9-90e897fc1846"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":1563,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11012, , 
172.20.141.22,noerror,gcegy0000.global.com,127.0.0.1,5/8/2017 5:24:21 PM 0AA4 PACKET  000000F10B2621B0 UDP Snd 172.20.141.22   9d31   Q [0001   D   NOERROR] A      (16)r6---sn-5ualdnee(11)googlevideo(3)com(0),a,udp,"windows,dns",2017-05-08T15:25:08.605Z,58466,172.20.40.22,ms_dns-1323478756,199,<13>May  8 17:25:08 gcEGY0000.global.com ,210723243,1,0.0.0.0/514/tcp,2afc-c8f61ab,11004,000000f10b2621b0,r6---sn-5ualdnee.googlevideo.com,snd,ms_dns,179660e2-d0bb-4f9f-b2e9-6f4699a97887#224,"{""id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887#224"",""num_events"":2993,""data_type"":""passthrough"",""batch_id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":223,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11004, , 
172.20.141.22,noerror,gcegy0000.global.com,127.0.0.1,5/8/2017 5:24:39 PM 0AA4 PACKET  000000F10BC6E1A0 UDP Rcv 172.20.141.22   65b7 R Q [8081   DR  NOERROR] A      (8)clients4(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:25:08.612Z,58466,172.20.40.22,ms_dns-1323478756,184,<13>May  8 17:25:08 gcEGY0000.global.com ,210723337,1,0.0.0.0/514/tcp,2afc-c8f6209,11004,000000f10bc6e1a0,clients4.google.com,rcv,ms_dns,179660e2-d0bb-4f9f-b2e9-6f4699a97887#240,"{""id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887#240"",""num_events"":2984,""data_type"":""passthrough"",""batch_id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":239,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11004, , 
172.20.40.157,noerror,gcegy0000.global.com,127.0.0.1,5/8/2017 5:24:39 PM 0AA4 PACKET  000000F109B2A250 UDP Snd 172.20.40.157   e286 R Q [8081   DR  NOERROR] A      (8)clients4(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:25:08.612Z,58466,172.20.40.22,ms_dns-1323478756,184,<13>May  8 17:25:08 gcEGY0000.global.com ,210723339,1,0.0.0.0/514/tcp,2afc-c8f620b,11004,000000f109b2a250,clients4.google.com,snd,ms_dns,179660e2-d0bb-4f9f-b2e9-6f4699a97887#242,"{""id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887#242"",""num_events"":2983,""data_type"":""passthrough"",""batch_id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":241,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11004, , 
172.20.40.157,noerror,gcegy0000.global.com,127.0.0.1,5/8/2017 5:24:40 PM 0AA4 PACKET  000000F10B882120 UDP Rcv 172.20.40.157   65b9   Q [0001   D   NOERROR] A      (5)mtalk(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:25:08.612Z,58466,172.20.40.22,ms_dns-1323478756,181,<13>May  8 17:25:08 gcEGY0000.global.com ,210723341,1,0.0.0.0/514/tcp,2afc-c8f620d,11004,000000f10b882120,mtalk.google.com,rcv,ms_dns,179660e2-d0bb-4f9f-b2e9-6f4699a97887#244,"{""id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887#244"",""num_events"":2982,""data_type"":""passthrough"",""batch_id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":243,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11004, , 
172.20.40.157,noerror,gcegy0000.global.com,127.0.0.1,5/8/2017 5:24:40 PM 0AA4 PACKET  000000F10BA76260 UDP Rcv 172.20.40.157   d6ac   Q [0001   D   NOERROR] A      (3)www(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:25:08.613Z,58466,172.20.40.22,ms_dns-1323478756,179,<13>May  8 17:25:08 gcEGY0000.global.com ,210723345,1,0.0.0.0/514/tcp,2afc-c8f6211,11004,000000f10ba76260,www.google.com,rcv,ms_dns,179660e2-d0bb-4f9f-b2e9-6f4699a97887#246,"{""id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887#246"",""num_events"":2982,""data_type"":""passthrough"",""batch_id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":245,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11004, , 
172.21.14.28,dr nxdomain,gcegy0000.global.com,127.0.0.1,5/8/2017 5:24:41 PM 0AA4 PACKET  000000F10A73E1F0 UDP Rcv 172.21.14.28    e444 R Q [8385 A DR NXDOMAIN] NULL   (32)ECEEEDFKEBEOFACACACACACACACACAAA(0),null,udp,"windows,dns",2017-05-08T15:25:08.613Z,58466,172.20.40.22,ms_dns-2912743111,194,<13>May  8 17:25:08 gcEGY0000.global.com ,210723355,1,0.0.0.0/514/tcp,2afc-c8f621b,11004,000000f10a73e1f0,eceeedfkebeofacacacacacacacacaaa,rcv,ms_dns,179660e2-d0bb-4f9f-b2e9-6f4699a97887#250,"{""id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887#250"",""num_events"":2980,""data_type"":""passthrough"",""batch_id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":249,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11004, , 
172.20.137.22,noerror,gcbra0000.global.com,127.0.0.1,5/8/2017 12:12:08 PM 08D0 PACKET  000000A701A00190 UDP Snd 172.20.137.22   be2c   Q [0001   D   NOERROR] A      (6)gs-loc(5)apple(3)com(0),a,udp,"windows,dns",2017-05-08T15:12:42.691Z,64504,172.20.36.22,ms_dns-1323478756,182,<13>May  8 12:12:42 gcBRA0000.global.com ,6521186618,1,0.0.0.0/514/tcp,2af9-184b1693a,11001,000000a701a00190,gs-loc.apple.com,snd,ms_dns,179660e2-d0bb-4f9f-b2e9-6f4699a97887#288,"{""id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887#288"",""num_events"":2977,""data_type"":""passthrough"",""batch_id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":287,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11001, , 
172.20.137.22,noerror,gcbra0000.global.com,127.0.0.1,5/8/2017 12:12:10 PM 08D0 PACKET  000000A77EA20260 UDP Rcv 172.20.137.22   7590 R Q [8081   DR  NOERROR] A      (5)event(11)syncplicity(3)com(0),a,udp,"windows,dns",2017-05-08T15:12:42.692Z,64504,172.20.36.22,ms_dns-1323478756,188,<13>May  8 12:12:42 gcBRA0000.global.com ,6521186628,1,0.0.0.0/514/tcp,2af9-184b16944,11001,000000a77ea20260,event.syncplicity.com,rcv,ms_dns,179660e2-d0bb-4f9f-b2e9-6f4699a97887#292,"{""id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887#292"",""num_events"":2974,""data_type"":""passthrough"",""batch_id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":291,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11001, , 
172.20.137.22,noerror,gcbra0000.global.com,127.0.0.1,5/8/2017 12:12:22 PM 08D0 PACKET  000000A700ABC1C0 UDP Snd 172.20.137.22   2d82   Q [0001   D   NOERROR] A      (2)sb(1)l(6)google(3)com(0),a,udp,"windows,dns",2017-05-08T15:12:42.693Z,64504,172.20.36.22,ms_dns-2673042250,183,<13>May  8 12:12:42 gcBRA0000.global.com ,6521186646,1,0.0.0.0/514/tcp,2af9-184b16956,11001,000000a700abc1c0,sb.l.google.com,snd,ms_dns,179660e2-d0bb-4f9f-b2e9-6f4699a97887#297,"{""id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887#297"",""num_events"":2970,""data_type"":""passthrough"",""batch_id"":""179660e2-d0bb-4f9f-b2e9-6f4699a97887"",""batch_segment"":0,""customer_id"":""lga03"",""sequence_number"":296,""source_type"":""json"",""target_index"":"""",""raw_batch_id"":"""",""dynamic_taxonomy"":false,""disable_index"":false}",private ip address lan,rsv,11001, , 
